id,sales
3000888,3.311633253945856
3000889,0.0
3000890,3.536614410357653
3000891,2679.11001982406
3000892,0.4267374548687064
3000893,410.23841991034175
3000894,16.806661814915277
3000895,864.5324404376768
3000896,893.2320889906172
3000897,150.5158594603019
3000898,168.60439122613806
3000899,176.8981675931664
3000900,3250.1236301839754
3000901,30.56968932048416
3000902,2.4931084965847057
3000903,31.86379298667663
3000904,30.843034977008866
3000905,0.6250952729804231
3000906,197.55730875568906
3000907,13.927160946754903
3000908,19.765157823823785
3000909,7.836718270615785
3000910,105.17908976720031
3000911,7.1537060408834865
3000912,300.27644652217674
3000913,161.14723299767775
3000914,6.418970264220186
3000915,10.585173486586887
3000916,361.7906564834124
3000917,70.92112585722089
3000918,4211.365522130018
3000919,0.09159301061694358
3000920,34.419416873710965
3000921,1.9710994286762555
3000922,0.1717399265487325
3000923,1.5886456679844816
3000924,1134.1802474450712
3000925,0.0
3000926,101.7663116020337
3000927,2.240697176992143
3000928,621.8669025174837
3000929,317.67359485584984
3000930,243.2303596364097
3000931,27.73275504529441
3000932,36.912577811112364
3000933,2104.3852676489796
3000934,3.462708031782518
3000935,0.20537334862754997
3000936,13.594771522054335
3000937,4.864818198070298
3000938,0.14265124107965121
3000939,166.79812223874723
3000940,2.003042839598575
3000941,0.0
3000942,1.1768680935262674
3000943,7.2866638531203165
3000944,0.31811267749969097
3000945,157.9634203424711
3000946,190.51431784534765
3000947,0.7699236112758581
3000948,3.194966439941342
3000949,128.88528448586996
3000950,20.667445195565573
3000951,272.0650793199407
3000952,0.0021303453938545935
3000953,0.29166765869068456
3000954,6.353229391020232
3000955,0.42349219595632936
3000956,3.398388962666335
3000957,3606.16069468721
3000958,0.0
3000959,541.7387700316347
3000960,7.755940803592143
3000961,1708.72864457444
3000962,619.1711061479555
3000963,462.0822473700365
3000964,117.92605771882067
3000965,86.63145929344986
3000966,7296.885596624037
3000967,25.440262029116724
3000968,0.6459636562275024
3000969,30.11802291021089
3000970,15.171288581290806
3000971,0.2967160936750419
3000972,447.5899165978514
3000973,11.061363901608779
3000974,2.1116567104303425
3000975,7.389996524630082
3000976,44.79883375031288
3000977,2.502249666288276
3000978,517.341008363573
3000979,356.68602812182877
3000980,1.948313987987285
3000981,13.023578120056124
3000982,361.71565135556193
3000983,91.49258936756492
3000984,2056.181745506013
3000985,1.8032403132295163
3000986,4.270417662061792
3000987,4.336072621379994
3000988,0.13359803501319378
3000989,1.339251914672296
3000990,1594.045833830048
3000991,0.0
3000992,196.09623765786603
3000993,9.160055661695765
3000994,865.801249365348
3000995,458.54059596991056
3000996,228.7682252723669
3000997,41.465994701919925
3000998,63.06476483761142
3000999,2582.867189484956
3001000,6.249906988595675
3001001,0.47925543523198333
3001002,14.8388387715192
3001003,14.47220561996045
3001004,0.3497856493162037
3001005,154.46327380006892
3001006,6.626661003928423
3001007,0.0
3001008,2.6293331376681013
3001009,36.76906908541931
3001010,1.0942497308719044
3001011,253.37424284733837
3001012,161.31723472972962
3001013,0.7985445813587007
3001014,4.235010038425343
3001015,140.4233267439489
3001016,31.410538165299357
3001017,437.36531427553854
3001018,0.2839334901704327
3001019,4.427675218309938
3001020,4.767878473100254
3001021,0.0
3001022,4.277065848756094
3001023,1354.789965776463
3001024,0.0
3001025,122.96876917870894
3001026,5.068829905009754
3001027,652.3525446397426
3001028,322.3589783105656
3001029,183.27805385394822
3001030,33.3259304377901
3001031,29.62128580855196
3001032,2436.1015408363437
3001033,8.473484377427988
3001034,0.3111121109163133
3001035,10.785800672245653
3001036,6.628938282790565
3001037,0.22179745676214768
3001038,174.96015375570215
3001039,2.199902369795779
3001040,0.0
3001041,2.337992260025726
3001042,22.452505306439264
3001043,0.6972408080577028
3001044,160.72150265237812
3001045,232.17818170573355
3001046,0.30473877115708614
3001047,4.3623971147759315
3001048,70.63188789190579
3001049,24.601308614455093
3001050,232.63141896030461
3001051,0.007374823584096024
3001052,2.3258323821938767
3001053,2.440273341296587
3001054,0.0031000824889755307
3001055,3.5298374097633367
3001056,1109.433011225741
3001057,0.0
3001058,172.49066556473005
3001059,5.552289842398599
3001060,1129.1701536754515
3001061,473.9760742990521
3001062,246.12546554262445
3001063,23.829255995243294
3001064,79.21222871293169
3001065,2679.722082413711
3001066,10.191944440001691
3001067,0.2715931001965728
3001068,13.302814256502442
3001069,19.037151771191812
3001070,0.10490042181414316
3001071,182.90419027454277
3001072,1.2029147010179781
3001073,0.0
3001074,2.1493372077241166
