id,sales
3000888,3.2189194939525168
3000889,0.0
3000890,4.031745029490359
3000891,2420.4090594609306
3000892,0.11501502508248707
3000893,393.5718932620265
3000894,12.945286186931646
3000895,831.9160540132606
3000896,843.8146456121842
3000897,138.7124309102811
3000898,149.0613179791178
3000899,142.33811105259554
3000900,3077.193788291804
3000901,20.464174756740736
3000902,1.345103379715478
3000903,24.757524433785758
3000904,26.963360998434116
3000905,0.2418917431694474
3000906,192.83321522832887
3000907,14.308798181752296
3000908,23.031328706405418
3000909,6.162456220461886
3000910,88.40250570289675
3000911,6.186389961212193
3000912,282.9645619403877
3000913,173.98204123788747
3000914,4.182078976535403
3000915,11.392493285243065
3000916,346.6344302193763
3000917,62.186053980623505
3000918,4033.632324651779
3000919,0.29936619780088414
3000920,25.686350961688394
3000921,1.44094067576324
3000922,0.11510136792489889
3000923,3.0354747873387327
3000924,1268.7682314123463
3000925,0.0
3000926,95.09039213505167
3000927,2.421627259423089
3000928,709.9571850202891
3000929,359.94724364825254
3000930,211.45589464227544
3000931,28.59054938530597
3000932,33.397905199562814
3000933,2501.0597104742037
3000934,3.5907721925612837
3000935,0.24520168196856873
3000936,9.574515947791484
3000937,6.056969053377835
3000938,0.12049466361882977
3000939,154.0351866915436
3000940,3.0488507490094445
3000941,0.0
3000942,1.101201170829607
3000943,8.496083408263285
3000944,0.3816609008886829
3000945,161.64968754645528
3000946,157.38045817880044
3000947,0.49875011881588405
3000948,2.6041475171407313
3000949,125.23767327035996
3000950,22.70140689110255
3000951,218.11580996342232
3000952,9.68315664309263
3000953,1.2866658902968173
3000954,5.183399355025385
3000955,0.17227177518250447
3000956,5.044292399128353
3000957,3980.148108725053
3000958,0.0
3000959,729.815809997467
3000960,10.645687084420842
3000961,1752.0458181806828
3000962,629.5301171817084
3000963,481.0500188089038
3000964,164.8304985010662
3000965,73.17563418388065
3000966,6484.733554035881
3000967,20.90013127004996
3000968,0.5280152499164144
3000969,24.685648202177745
3000970,28.5374520548488
3000971,0.06166420208784018
3000972,477.5140546580697
3000973,8.312604925533703
3000974,2.2353347385855917
3000975,9.68888875843932
3000976,31.346641538787196
3000977,2.060922500609844
3000978,597.7334771380304
3000979,393.69466036849457
3000980,1.4270289050545513
3000981,14.11854386837012
3000982,410.29669232974055
3000983,108.84882930567366
3000984,1494.4393075692096
3000985,25.96419753700793
3000986,5.681773631771314
3000987,4.015328962967755
3000988,0.00524790706600653
3000989,3.1510189367222257
3000990,1540.6733792894884
3000991,0.0
3000992,165.39358555387176
3000993,7.6211568033375965
3000994,789.5694754779329
3000995,413.1991052727203
3000996,203.04012873247902
3000997,37.776765310345645
3000998,37.06695136535804
3000999,2718.278787913312
3001000,6.08536267585985
3001001,0.144617167742368
3001002,13.808596870232376
3001003,18.223455346673116
3001004,0.23484796143424314
3001005,157.52031249588703
3001006,7.554427683574691
3001007,0.0
3001008,2.0499104726715673
3001009,27.07895430788105
3001010,1.6069547770993924
3001011,123.31644000967925
3001012,165.26535043138313
3001013,1.1961644330791916
3001014,5.096688944399571
3001015,133.54685589510035
3001016,41.4189073577712
3001017,412.8974558240157
3001018,9.965177962359492
3001019,2.3831711451879554
3001020,2.934671441351862
3001021,0.0
3001022,3.4851226606225465
3001023,1381.3899720586546
3001024,0.0
3001025,112.00433143311872
3001026,4.523158712432041
3001027,593.0998256402077
3001028,280.0650783278224
3001029,150.25064614443676
3001030,40.10588512682045
3001031,26.093960811010117
3001032,2512.269768841349
3001033,5.248928338921801
3001034,0.11655436821462062
3001035,11.158863614682607
3001036,8.932816039355282
3001037,0.02077426222053691
3001038,124.7716094986164
3001039,0.7371337503350179
3001040,0.0
3001041,2.1761537354277207
3001042,25.475646175561927
3001043,0.5659641032063969
3001044,121.62912491029597
3001045,160.27245458873568
3001046,0.2833812359951158
3001047,3.703632857193603
3001048,58.47705636763133
3001049,20.55769667207724
3001050,182.11613245488866
3001051,8.681316612790672
3001052,1.3188908510949262
3001053,2.3511518987084625
3001054,0.0
3001055,3.6773833557157003
3001056,1517.6740981742153
3001057,0.0
3001058,154.51367045733625
3001059,5.637725038132749
3001060,975.267904742426
3001061,444.38643744768115
3001062,240.74690590420687
3001063,24.12771937300177
3001064,40.54532293760633
3001065,2699.9552426328883
3001066,4.202375555581292
3001067,0.1398657513439454
3001068,8.57404533204068
3001069,16.168651335813212
3001070,0.030744341843653267
3001071,163.82504202619967
3001072,0.9086632627047038
3001073,0.0
3001074,2.4371547772046407
3001075,15.51842848368165
3001076,1.7808628495294414
3001077,168.33367091255857
3001078,267.3064721346288
3001079,0.754009483934678
3001080,5.342821734053267
3001081,55.09867740287032
3001082,89.99030659760157
3001083,345.63021841623254
3001084,7.04409805890138
3001085,4.095532804690453
3001086,3.0300970094972826
3001087,0.9225255002602533
3001088,3.339435077616253
3001089,1584.5159453529884
3001090,0.0
3001091,151.60843649477806
3001092,3.5053945143560545
3001093,789.5494238673417
3001094,442.2840064642907
3001095,252.57247009298
3001096,82.45057558315085
3001097,55.59776502450916
3001098,2758.694417152171
3001099,6.771394851655765
3001100,1.0205508656664075
3001101,13.573689834483536
3001102,16.977765268116304
3001103,0.09878567646310743
3001104,204.5208172007877
3001105,7.837596355681656
3001106,0.0
3001107,3.564383691081642
3001108,16.57865784933655
3001109,1.4369805970365808
3001110,146.53689539883666
3001111,171.2301002933532
3001112,0.7134128651380629
3001113,4.6790804124447885
3001114,113.08975992156743
3001115,46.327404905629066
3001116,708.9407024815858
3001117,11.219834830311019
3001118,4.798710613805852
3001119,3.7681190866699943
3001120,0.1864893538923984
3001121,2.635801578026041
3001122,1267.3777611055973
3001123,0.0
3001124,155.44723005851006
3001125,3.1945016302875944
3001126,730.9744957160527
3001127,251.47494066736954
3001128,146.9636268333714
3001129,107.73107213832016
3001130,25.396794779419025
3001131,2087.225085575221
3001132,3.7027816061652574
3001133,0.15899253502942345
3001134,12.149545004837986
3001135,11.977770726298111
3001136,0.16232168515550027
3001137,140.33505885220498
3001138,0.0
3001139,0.0
3001140,1.9936162297583513
3001141,27.64143037407067
3001142,0.94285529136015
3001143,55.468875838817155
3001144,123.39998015504699
3001145,0.7093830850760112
3001146,1.927633654712889
3001147,65.13743436750686
3001148,33.86754719516916
3001149,466.13866284033907
3001150,18.890697179840295
3001151,0.784640499709655
3001152,7.791721481251976
3001153,0.37487743561865994
3001154,2.1371001738144595
3001155,2713.7218964939575
3001156,0.0
3001157,295.2428027629298
3001158,4.201178402155606
3001159,1019.9504082239997
3001160,1005.7619218398339
3001161,454.84589444658934
3001162,142.4925161093875
3001163,95.24842520254535
3001164,4209.595375567662
3001165,11.228595074985563
3001166,0.4664232226569136
3001167,22.02066689312105
3001168,21.60315419156846
3001169,0.06680927087927713
3001170,252.6155205703683
3001171,0.40931016864557845
3001172,0.0
3001173,3.8283897145815464
3001174,19.144827010490893
3001175,3.254282758864978
3001176,251.02262204344146
3001177,243.23008511558405
3001178,2.214384286759135
3001179,6.88204829846614
3001180,284.7044082682542
3001181,60.12350009075828
3001182,1157.736083464749
3001183,18.281111148656493
3001184,9.340339862746031
3001185,2.1546292893201633
3001186,0.27043426133814874
3001187,3.945933931220652
3001188,1862.1319485248591
3001189,0.0
3001190,529.158253514875
3001191,7.186653626068418
3001192,560.69188627173
3001193,615.9648517492243
3001194,188.90240394905933
3001195,135.3253335211641
3001196,46.245840530932504
3001197,2634.7145527092757
3001198,10.552023585169385
3001199,0.8843275597205722
3001200,16.72623141400177
3001201,20.44755344306226
3001202,0.05691964052295928
3001203,156.89151775499315
3001204,10.357456678951014
3001205,1.1423569884636486
3001206,3.018767377270043
3001207,37.32570632094388
3001208,1.7440470990014072
3001209,73.144087394816
3001210,144.26340344333136
3001211,2.4516886820669432
3001212,6.230354202153878
3001213,149.44527394304947
3001214,60.86853919567874
3001215,1275.3896464440925
3001216,31.86430921231195
3001217,8.370732971824237
3001218,4.83136818514481
3001219,0.43425134261160125
3001220,3.066144412304558
3001221,2278.7076661116566
3001222,0.0
3001223,153.56413552578073
3001224,4.66289629462988
3001225,778.8707464180088
3001226,331.1737376649386
3001227,256.0728444280552
3001228,52.076366164531784
3001229,36.763211626303054
3001230,2942.2221610157303
3001231,8.523418838240083
3001232,0.8230396219034886
3001233,15.105706136403409
3001234,12.621693921879709
3001235,0.05101050799534357
3001236,155.5808918114151
3001237,5.800781250977152
3001238,0.0
3001239,3.4845210018104273
3001240,19.136198083834085
3001241,2.1595879589522413
3001242,115.85323070243443
3001243,144.62875025399637
3001244,1.2193656454255875
3001245,4.205816013058499
3001246,73.82986551398217
3001247,23.383834701438523
3001248,353.29795251613297
3001249,7.571194591893276
3001250,3.8143587253410534
3001251,4.062528773380909
3001252,0.014143351716245034
3001253,6.871894893786088
3001254,2829.8448809482807
3001255,0.0015911069025353886
3001256,634.0936225155143
3001257,9.428705723162258
3001258,834.5503892632245
3001259,827.4369619784555
3001260,222.6469862896136
3001261,158.4367336831424
3001262,106.54544229637112
3001263,3552.4355245907514
3001264,29.416340332579306
3001265,0.7100863694309631
3001266,17.65264858669662
3001267,30.52327354972468
3001268,0.06009024773864713
3001269,224.89774200799332
3001270,19.55790430325572
3001271,17.185856265383705
3001272,4.7922329761664475
3001273,70.61189900592362
3001274,9.470189023461867
3001275,439.81865519534176
3001276,235.79477357189552
3001277,7.153333852118264
3001278,8.369681503160535
3001279,430.23069118481186
3001280,103.96073696072806
3001281,3255.2723634531017
3001282,0.26365184255620067
3001283,33.211361594050665
3001284,7.4658576085861
3001285,0.12957380047446154
3001286,5.298978985948803
3001287,3283.244730650345
3001288,0.0
3001289,400.036207459288
3001290,4.998549578264491
3001291,1212.6227290179281
3001292,817.2028422497312
3001293,533.7722630843117
3001294,70.0534184089184
3001295,52.18149217822527
3001296,4744.386201366151
3001297,13.256453188257787
3001298,0.36284915862768297
3001299,16.403624468565532
3001300,13.719808303680392
3001301,0.02606519186255163
3001302,279.5084618070867
3001303,0.9531379030803613
3001304,4.900718501434162
3001305,3.9514016607877984
3001306,35.04792635975885
3001307,1.3938507662579007
3001308,269.9165043559691
3001309,307.4826686896697
3001310,2.692534579560898
3001311,5.226606389815234
3001312,204.16317913791505
3001313,57.463267858343244
3001314,784.9735949127057
3001315,69.10412171738139
3001316,7.953948125587804
3001317,8.962845725490629
3001318,0.1852207916312716
3001319,4.221055058178659
3001320,2453.10616559359
3001321,0.0
3001322,363.7847693366303
3001323,4.558161514905665
3001324,1198.6705450646402
3001325,641.2080904213624
3001326,253.21511343089855
3001327,197.78420665133063
3001328,78.34247382572356
3001329,3615.556066611111
3001330,14.478765550404692
3001331,0.4324018774311804
3001332,29.63895912509334
3001333,25.472498607527328
3001334,0.06739258609519494
3001335,268.7823714374455
3001336,3.368644655979173
3001337,3.0910393268926324
3001338,7.174448505492752
3001339,61.368715951917494
3001340,1.6425226563717295
3001341,104.17861258848473
3001342,230.72000889831384
3001343,2.101498310062685
3001344,3.443359370571117
3001345,147.26292494076677
3001346,144.5246328551306
3001347,1078.8616871379825
3001348,16.771791229000613
3001349,4.168552998013636
3001350,2.957223564697111
3001351,0.06487385410653057
3001352,3.742073632782213
3001353,1595.3642817677692
3001354,0.0
3001355,143.901354630258
3001356,5.090855425232612
3001357,575.6728753687673
3001358,340.03275209603987
3001359,136.58629667624064
3001360,55.24222968311697
3001361,40.9074206580842
3001362,2291.901075644265
3001363,6.50570762149257
3001364,0.5951538301234047
3001365,22.48825758123403
3001366,20.80540528347349
3001367,0.011759906075468729
3001368,149.8633944480403
3001369,0.5840223167329028
3001370,0.0
3001371,3.105638191554843
3001372,47.52897003326046
3001373,2.396563428116363
3001374,110.57654234200179
3001375,129.20298203183512
3001376,0.892168489713522
3001377,4.794448348720895
3001378,138.92976952859811
3001379,30.98652886260596
3001380,489.7694264047476
3001381,8.085782063470917
3001382,1.5313972975682226
3001383,1.5568547684803309
3001384,0.0
3001385,2.481257115632929
3001386,1451.1206229721977
3001387,0.007769114188033388
3001388,264.8569558188355
3001389,8.191590764204724
3001390,530.4416929048914
3001391,483.77798060856696
3001392,120.61147750197654
3001393,50.32367653685983
3001394,64.44729364948762
3001395,2067.852797541055
3001396,23.34237008403783
3001397,0.31208067466862666
3001398,11.889447998638767
3001399,16.374150028523253
3001400,0.03619501370621658
3001401,120.01183088020514
3001402,14.197411414998706
3001403,1.6297498742340109
3001404,3.0259474790195204
3001405,45.50432875194751
3001406,4.447982363314993
3001407,406.63346221521283
3001408,146.80734259051255
3001409,2.899279534812866
3001410,4.782781190878868
3001411,322.33061529778996
3001412,31.964320231313366
3001413,1669.6217725124282
3001414,2.613809170769889
3001415,5.225628272665593
3001416,2.0791389846918342
3001417,0.035625973581485226
3001418,4.302397832362638
3001419,3620.9047662577864
3001420,0.039632519976233294
3001421,839.92952005314
3001422,12.508733653301416
3001423,1270.9067843332787
3001424,1370.727310758737
3001425,289.0840574228865
3001426,243.75498735302153
3001427,186.7613494955321
3001428,4279.546331720892
3001429,31.91316541527715
3001430,0.809745068511418
3001431,19.057914285531982
